dataset,training_ratio,model,training_time,predict_time,error,model_size
cancer,0.1519911082952934,kNN,0.0003950480000003153,0.005474059000034687,0.09435185185185187,0
cancer,0.1519911082952934,Logistic Regression,0.007852934000065946,0.00014677699994535942,0.07601851851851853,0
cancer,0.1519911082952934,Neural Network,0.11154112200005334,0.000350828000018737,0.07296296296296298,75266.00000000019
cancer,0.1555676143930472,QDA,0.000818691000013132,0.00021161099999517322,0.08064814814814818,1859.9999999999968
cancer,0.1555676143930472,LDA,0.0012218489999213493,0.00014346300002216598,0.0957407407407408,960.0000000000016
cancer,0.1555676143930472,Decicision Tree,0.0008175030000438711,0.0001556540000183305,0.0867592592592593,15.8
cancer,0.1555676143930472,Random Forrest,0.09077714800001557,0.004978935999988608,0.06000000000000005,1676.9599999999998
cancer,0.1555676143930472,SVM,0.0011624870000105148,0.0001530700000330398,0.08064814814814814,60.0000000000001
cancer,0.1555676143930472,AdaBoost,0.03687048499999946,0.0033928440000636335,0.072962962962963,378.2300000000001
cancer,0.1555676143930472,kNN,0.00038755399994443005,0.005480582000009234,0.0930555555555556,0
cancer,0.1555676143930472,Logistic Regression,0.00797723099994073,0.00014525199997478925,0.07592592592592595,0
cancer,0.1555676143930472,Neural Network,0.11048404799998932,0.00035809099998004954,0.07037037037037043,75266.00000000019
cancer,0.1592282793341092,QDA,0.0008218539999779751,0.00021571600003881026,0.07623853211009171,1859.9999999999968
cancer,0.1592282793341092,LDA,0.0011938670000017735,0.00013910699997722988,0.09568807339449542,960.0000000000016
cancer,0.1592282793341092,Decicision Tree,0.0008333270000002816,0.00015320799997425643,0.09412844036697247,16.840000000000003
cancer,0.1592282793341092,Random Forrest,0.09102865300004846,0.004900984999994763,0.061651376146788985,1745.3199999999993
cancer,0.1592282793341092,SVM,0.0011601149999751214,0.00015059700006531777,0.07412844036697244,60.0000000000001
cancer,0.1592282793341092,AdaBoost,0.04528993999994779,0.0040499410000302315,0.07660550458715597,467.02999999999975
cancer,0.1592282793341092,kNN,0.0003854150000279332,0.005497900000036682,0.09321100917431194,0
cancer,0.1592282793341092,Logistic Regression,0.007733629000031217,0.00014487899999949153,0.07541284403669729,0
cancer,0.1592282793341092,Neural Network,0.11061163099997434,0.00034977300001628455,0.07247706422018346,75266.00000000019
cancer,0.16297508346206444,QDA,0.0008185949999369767,0.00021478900005604377,0.0748148148148149,1859.9999999999968
cancer,0.16297508346206444,LDA,0.0012022699999579345,0.00014033300001756283,0.08833333333333339,960.0000000000016
cancer,0.16297508346206444,Decicision Tree,0.0008423710000352,0.00015677899996262564,0.09453703703703706,16.44
cancer,0.16297508346206444,Random Forrest,0.09288024599996791,0.004978816000020742,0.059629629629629664,1755.7200000000016
cancer,0.16297508346206444,SVM,0.0011495290000220846,0.0001507409999794618,0.07824074074074083,60.0000000000001
cancer,0.16297508346206444,AdaBoost,0.047003427000045124,0.004259378000006109,0.07296296296296297,483.6600000000002
cancer,0.16297508346206444,kNN,0.0003798290000122506,0.005510261999961582,0.08657407407407408,0
cancer,0.16297508346206444,Logistic Regression,0.007902366999969672,0.0001439510000091105,0.07740740740740745,0
cancer,0.16297508346206444,Neural Network,0.11157694900001845,0.00035647400003654175,0.07740740740740745,75266.00000000019
cancer,0.16681005372000587,QDA,0.0008235139999305823,0.00021383100009188632,0.07620370370370376,1859.9999999999968
cancer,0.16681005372000587,LDA,0.0011900150000565192,0.0001390499999433815,0.09305555555555564,960.0000000000016
cancer,0.16681005372000587,Decicision Tree,0.0008487579999837179,0.00015169399997830621,0.09944444444444453,17.360000000000003
cancer,0.16681005372000587,Random Forrest,0.09166492699993796,0.005041192999979102,0.06370370370370375,1783.7199999999993
cancer,0.16681005372000587,SVM,0.0011725040000055745,0.00015246399990246566,0.0800925925925926,60.0000000000001
cancer,0.16681005372000587,AdaBoost,0.05671424399997705,0.00507806900001924,0.07990740740740747,586.6899999999999
cancer,0.16681005372000587,kNN,0.0003941259999919567,0.005428318000012954,0.0945370370370371,0
cancer,0.16681005372000587,Logistic Regression,0.0077374729999610285,0.00014147599998977969,0.08027777777777781,0
cancer,0.16681005372000587,Neural Network,0.111255822000021,0.00035977699996692536,0.07435185185185188,75266.00000000019
cancer,0.1707352647470691,QDA,0.0008279029999175691,0.00021162900002309477,0.06777777777777783,1859.9999999999968
cancer,0.1707352647470691,LDA,0.00118962500003363,0.00014052899996386262,0.08185185185185188,960.0000000000016
cancer,0.1707352647470691,Decicision Tree,0.0008634480000000622,0.00015539299999545623,0.09111111111111118,17.0
cancer,0.1707352647470691,Random Forrest,0.09149869799997755,0.004920615000046384,0.0592592592592593,1797.4799999999996
cancer,0.1707352647470691,SVM,0.0011886499999673107,0.0001536570000189386,0.07953703703703707,60.0000000000001
cancer,0.1707352647470691,AdaBoost,0.05521405099992079,0.0048849340001106585,0.0728703703703704,562.15
cancer,0.1707352647470691,kNN,0.0003978570000344917,0.005445214999981542,0.09324074074074079,0
cancer,0.1707352647470691,Logistic Regression,0.007825155000027737,0.00014442499997130645,0.08018518518518518,0
cancer,0.1707352647470691,Neural Network,0.1103653620000296,0.00035326599998370507,0.075925925925926,75266.00000000019
cancer,0.17475284000076838,QDA,0.000823024999963309,0.00021355199999561602,0.06527777777777782,1859.9999999999968
cancer,0.17475284000076838,LDA,0.0012113499999577475,0.00014158799999677282,0.0853703703703704,960.0000000000016
cancer,0.17475284000076838,Decicision Tree,0.0008684400000038296,0.0001564320000306907,0.09138888888888894,16.92
cancer,0.17475284000076838,Random Forrest,0.09258552300004338,0.004920672999978708,0.06342592592592596,1837.32
cancer,0.17475284000076838,SVM,0.0012147380000169506,0.00015169599996625038,0.07490740740740745,60.0000000000001
cancer,0.17475284000076838,AdaBoost,0.06734863399995449,0.005910878000022421,0.06833333333333334,684.4500000000002
cancer,0.17475284000076838,kNN,0.00038977899996098134,0.0054454950000308614,0.09472222222222226,0
cancer,0.17475284000076838,Logistic Regression,0.007818344000052092,0.00014425200000914626,0.07768518518518523,0
cancer,0.17475284000076838,Neural Network,0.13619776599998662,0.00035026300000026814,0.07444444444444448,75266.00000000019
cancer,0.1788649529057435,QDA,0.0008262470000045145,0.00021187099996495818,0.06522935779816513,1859.9999999999968
cancer,0.1788649529057435,LDA,0.001204237000029025,0.00014153299995086857,0.08412844036697245,960.0000000000016
cancer,0.1788649529057435,Decicision Tree,0.0008879290000277252,0.00015371600002254127,0.09467889908256882,18.000000000000007
cancer,0.1788649529057435,Random Forrest,0.09206104399998369,0.004996305000076971,0.05899082568807338,1862.2399999999993
cancer,0.1788649529057435,SVM,0.0012075369999547548,0.00015420800002175378,0.07623853211009175,60.0000000000001
cancer,0.1788649529057435,AdaBoost,0.05912681199993131,0.0052199670000209145,0.06844036697247706,597.6199999999997
cancer,0.1788649529057435,kNN,0.00039289200003622676,0.005459716000004844,0.08935779816513759,0
cancer,0.1788649529057435,Logistic Regression,0.007810287999927826,0.00014110899998740932,0.07697247706422015,0
cancer,0.1788649529057435,Neural Network,0.13486925500001234,0.00035793800001556516,0.07247706422018346,75266.00000000019
cancer,0.18307382802953684,QDA,0.0008355770000252957,0.0002127139999993232,0.061018518518518576,1859.9999999999968
cancer,0.18307382802953684,LDA,0.0012113039999803734,0.00014019000004736882,0.08175925925925928,960.0000000000016
cancer,0.18307382802953684,Decicision Tree,0.0009157590000268104,0.00015381099995465775,0.09574074074074082,17.28
cancer,0.18307382802953684,Random Forrest,0.09218820800000686,0.00497127600003296,0.060000000000000074,1880.04
cancer,0.18307382802953684,SVM,0.0011436869999943157,0.00015044600001601786,0.07064814814814821,60.0000000000001
cancer,0.18307382802953684,AdaBoost,0.0652915920000032,0.005671185999999578,0.07185185185185186,661.2899999999997
cancer,0.18307382802953684,kNN,0.0003898569999637403,0.005395047000029081,0.08814814814814816,0
cancer,0.18307382802953684,Logistic Regression,0.007861669000003534,0.00014246399998228305,0.07222222222222224,0
cancer,0.18307382802953684,Neural Network,0.1355797499999971,0.0003480429999581246,0.06796296296296302,75266.00000000019
cancer,0.1873817422860384,QDA,0.0008302290000028731,0.0002103370000531868,0.06638888888888894,1859.9999999999968
cancer,0.1873817422860384,LDA,0.0011805929999809453,0.00013771500001894313,0.08305555555555552,960.0000000000016
cancer,0.1873817422860384,Decicision Tree,0.0008916129999943224,0.0001483709999683924,0.09157407407407415,18.120000000000005
cancer,0.1873817422860384,Random Forrest,0.09264612199999644,0.005044100000004617,0.06342592592592598,1872.6799999999987
cancer,0.1873817422860384,SVM,0.001162646999973731,0.0001545289999830857,0.07398148148148152,60.0000000000001
cancer,0.1873817422860384,AdaBoost,0.06386972099990999,0.005531316999977206,0.0693518518518519,639.9499999999999
cancer,0.1873817422860384,kNN,0.0003910699999687495,0.0054217359999893236,0.09166666666666672,0
cancer,0.1873817422860384,Logistic Regression,0.00793263300003673,0.00016455799997856958,0.0743518518518519,0
cancer,0.1873817422860384,Neural Network,0.13504066700000292,0.0003544849999798319,0.06916666666666672,75266.00000000019
cancer,0.19179102616724888,QDA,0.0008480939999753899,0.00021219400000518354,0.06425925925925932,1859.9999999999968
cancer,0.19179102616724888,LDA,0.0012041000000044733,0.00013851899995643172,0.08564814814814818,960.0000000000016
cancer,0.19179102616724888,Decicision Tree,0.0009297740000147309,0.00015506700002333666,0.09240740740740744,18.400000000000002
cancer,0.19179102616724888,Random Forrest,0.09308352499997459,0.004968792999979996,0.0591666666666667,1971.9600000000003
cancer,0.19179102616724888,SVM,0.0010750139999890964,0.0001488000000153988,0.07379629629629632,60.0000000000001
cancer,0.19179102616724888,AdaBoost,0.07508740099995516,0.006468934000013179,0.067962962962963,750.9899999999996
cancer,0.19179102616724888,kNN,0.0003984089999994468,0.0053356200000052945,0.08962962962962966,0
