dataset,training_ratio,model,training_time,predict_time,error,model_size
cancer,0.4094915062380424,Decicision Tree,0.0015413999999509542,0.0001982000003408757,0.11009174311926606,30.0
cancer,0.4094915062380424,Random Forrest,0.09661229999983334,0.004262299999936658,0.09174311926605505,3120.0
cancer,0.4094915062380424,SVM,0.0015518000000156462,0.00015449999955308158,0.06422018348623848,60.0
cancer,0.4094915062380424,AdaBoost,0.19023219999962748,0.011798200000157522,0.1009174311926605,1476.0
cancer,0.4094915062380424,kNN,0.0003949000001739478,0.005748099999436818,0.04587155963302747,0
cancer,0.4094915062380424,Logistic Regression,0.00821189999987837,0.000147800000377174,0.07339449541284404,0
cancer,0.4094915062380424,Neural Network,0.2740929999999935,0.00031549999948765617,0.02752293577981646,75266.0
cancer,0.42919342601287774,QDA,0.0008938000000853208,0.0002379000006840215,0.04629629629629628,1860.0
cancer,0.42919342601287774,LDA,0.0012427999999999884,0.0001283999999941443,0.03703703703703709,960.0
cancer,0.42919342601287774,Decicision Tree,0.0025028000000020256,0.0002131000001099892,0.07407407407407407,42.0
cancer,0.42919342601287774,Random Forrest,0.10557490000064718,0.00459580000006099,0.06481481481481477,3772.0
cancer,0.42919342601287774,SVM,0.0015060999994602753,0.00015530000018770806,0.03703703703703709,60.0
cancer,0.42919342601287774,AdaBoost,0.1889314000000013,0.011853900000460271,0.02777777777777779,1480.0
cancer,0.42919342601287774,kNN,0.0005012999999962631,0.005660699999680219,0.09259259259259256,0
cancer,0.42919342601287774,Logistic Regression,0.007357600000432285,0.00012419999984558672,0.05555555555555558,0
cancer,0.42919342601287774,Neural Network,0.3015823999994609,0.00030419999984587776,0.07407407407407407,75266.0
cancer,0.44984326689694454,QDA,0.0010516000002098735,0.00019419999989622738,0.05555555555555558,1860.0
cancer,0.44984326689694454,LDA,0.0012550999999803025,0.000130899999930989,0.02777777777777779,960.0
cancer,0.44984326689694454,Decicision Tree,0.0022759000003134133,0.00015590000020893058,0.09259259259259256,42.0
cancer,0.44984326689694454,Random Forrest,0.09843019999971148,0.0042066000005434034,0.04629629629629628,4672.0
cancer,0.44984326689694454,SVM,0.0011915000004592002,0.00013469999976223335,0.07407407407407407,60.0
cancer,0.44984326689694454,AdaBoost,0.19687699999940378,0.012528799999927287,0.01851851851851849,1492.0
cancer,0.44984326689694454,kNN,0.00041729999975359533,0.0059664000000339,0.04629629629629628,0
cancer,0.44984326689694454,Logistic Regression,0.007909999999355932,0.00013920000037614955,0.06481481481481477,0
cancer,0.44984326689694454,Neural Network,0.3030884999998307,0.0003130000004603062,0.04629629629629628,75266.0
cancer,0.47148663634573934,QDA,0.0008987999999590102,0.00019559999964258168,0.04629629629629628,1860.0
cancer,0.47148663634573934,LDA,0.0013703999993595062,0.0001351000000795466,0.08333333333333337,960.0
cancer,0.47148663634573934,Decicision Tree,0.0019950000005337643,0.00015869999970163917,0.09259259259259256,26.0
cancer,0.47148663634573934,Random Forrest,0.09566330000052403,0.004282799999600684,0.04629629629629628,3224.0
cancer,0.47148663634573934,SVM,0.0011862000001201523,0.00012599999990925426,0.08333333333333337,60.0
cancer,0.47148663634573934,AdaBoost,0.19908869999926537,0.011691200000313984,0.04629629629629628,1488.0
cancer,0.47148663634573934,kNN,0.000445900000158872,0.0057330999998157495,0.12037037037037035,0
cancer,0.47148663634573934,Logistic Regression,0.0072454999999536085,0.00012700000024779,0.10185185185185186,0
cancer,0.47148663634573934,Neural Network,0.33764530000007653,0.00031099999978323467,0.05555555555555558,75266.0
cancer,0.49417133613238345,QDA,0.0008576999998695101,0.00018809999983204762,0.01851851851851849,1860.0
cancer,0.49417133613238345,LDA,0.0014961999995648512,0.00016250000044237822,0.03703703703703709,960.0
cancer,0.49417133613238345,Decicision Tree,0.0021928000005573267,0.00015619999976479448,0.04629629629629628,34.0
cancer,0.49417133613238345,Random Forrest,0.10551489999943442,0.004232900000715745,0.02777777777777779,3672.0
cancer,0.49417133613238345,SVM,0.0016935000003286405,0.0001536999998279498,0.06481481481481477,60.0
cancer,0.49417133613238345,AdaBoost,0.20074000000022352,0.011885399999300716,0.01851851851851849,1492.0
cancer,0.49417133613238345,kNN,0.0004332000007707393,0.0058131999994657235,0.05555555555555558,0
cancer,0.49417133613238345,Logistic Regression,0.007945299999846611,0.00013080000007903436,0.04629629629629628,0
cancer,0.49417133613238345,Neural Network,0.34628560000055586,0.0003107999991698307,0.03703703703703709,75266.0
cancer,0.517947467923121,QDA,0.0010595000003377208,0.0002378999997745268,0.03703703703703709,1860.0
cancer,0.517947467923121,LDA,0.001485399999182846,0.00013080000007903436,0.07407407407407407,960.0
cancer,0.517947467923121,Decicision Tree,0.0023990999998204643,0.00015100000018719584,0.05555555555555558,34.0
cancer,0.517947467923121,Random Forrest,0.09760730000016338,0.004311699999561824,0.03703703703703709,4080.0
cancer,0.517947467923121,SVM,0.0019347999996170984,0.00015520000033575343,0.03703703703703709,60.0
cancer,0.517947467923121,AdaBoost,0.20759859999998298,0.011752999999771419,0.02777777777777779,1480.0
cancer,0.517947467923121,kNN,0.0004361000001154025,0.0058354000002509565,0.05555555555555558,0
cancer,0.517947467923121,Logistic Regression,0.007636199999978999,0.00013450000005832408,0.04629629629629628,0
cancer,0.517947467923121,Neural Network,0.3504143000000113,0.0003096000000368804,0.05555555555555558,75266.0
cancer,0.5428675439323859,QDA,0.0008647999993627309,0.00019160000010742806,0.04629629629629628,1860.0
cancer,0.5428675439323859,LDA,0.0013926000001447392,0.000141299999995681,0.05555555555555558,960.0
cancer,0.5428675439323859,Decicision Tree,0.0017832000003181747,0.00014179999925545417,0.08333333333333337,30.0
cancer,0.5428675439323859,Random Forrest,0.09911670000019512,0.005454699999972945,0.08333333333333337,4052.0
cancer,0.5428675439323859,SVM,0.001754800000526302,0.00015689999963797163,0.06481481481481477,60.0
cancer,0.5428675439323859,AdaBoost,0.21367220000047382,0.011704800000188698,0.07407407407407407,1492.0
cancer,0.5428675439323859,kNN,0.00044799999977840343,0.005799900000056368,0.09259259259259256,0
cancer,0.5428675439323859,Logistic Regression,0.008224600000175997,0.00013390000003710156,0.04629629629629628,0
cancer,0.5428675439323859,Neural Network,0.3805809000004956,0.00031259999923349824,0.05555555555555558,75266.0
cancer,0.5689866029018296,QDA,0.0008741000001464272,0.00019220000012865057,0.03703703703703709,1860.0
cancer,0.5689866029018296,LDA,0.001418000000739994,0.0001342999994449201,0.07407407407407407,960.0
cancer,0.5689866029018296,Decicision Tree,0.002657600000020466,0.00014139999984763563,0.11111111111111116,42.0
cancer,0.5689866029018296,Random Forrest,0.11413770000035584,0.0042138999997405335,0.04629629629629628,4800.0
cancer,0.5689866029018296,SVM,0.0020396999998411047,0.00015669999993406236,0.01851851851851849,60.0
cancer,0.5689866029018296,AdaBoost,0.21649630000047182,0.011875899999722606,0.02777777777777779,1492.0
cancer,0.5689866029018296,kNN,0.00040530000023863977,0.006310900000244146,0.06481481481481477,0
cancer,0.5689866029018296,Logistic Regression,0.008026399999835121,0.0001328999996985658,0.01851851851851849,0
cancer,0.5689866029018296,Neural Network,0.4015810999999303,0.0003223000003345078,0.01851851851851849,75266.0
cancer,0.5963623316594643,QDA,0.0009048000001712353,0.00019109999993816018,0.02752293577981646,1860.0
cancer,0.5963623316594643,LDA,0.00156059999972058,0.00018210000052931719,0.04587155963302747,960.0
cancer,0.5963623316594643,Decicision Tree,0.0027848999998241197,0.00015770000027259812,0.07339449541284404,34.0
cancer,0.5963623316594643,Random Forrest,0.0983460000006744,0.004201699999612174,0.04587155963302747,3892.0
cancer,0.5963623316594643,SVM,0.0021992000001773704,0.00015780000012455275,0.03669724770642202,60.0
cancer,0.5963623316594643,AdaBoost,0.2257979999994859,0.011991400000624708,0.03669724770642202,1484.0
cancer,0.5963623316594643,kNN,0.00042839999969146447,0.006326400000034482,0.11009174311926606,0
cancer,0.5963623316594643,Logistic Regression,0.007851800000025833,0.00012900000001536682,0.06422018348623848,0
cancer,0.5963623316594643,Neural Network,0.41507369999999355,0.00037770000017189886,0.04587155963302747,75266.0
cancer,0.6250551925273972,QDA,0.000915000000532018,0.00018989999989571515,0.03703703703703709,1860.0
cancer,0.6250551925273972,LDA,0.0014971000000514323,0.00016589999995630933,0.03703703703703709,960.0
cancer,0.6250551925273972,Decicision Tree,0.0031648999993194593,0.00018510000063542975,0.08333333333333337,34.0
cancer,0.6250551925273972,Random Forrest,0.12003379999987374,0.005679600000803475,0.07407407407407407,5072.0
cancer,0.6250551925273972,SVM,0.0017490000000179862,0.00015580000035697594,0.03703703703703709,60.0
cancer,0.6250551925273972,AdaBoost,0.23436239999955433,0.012058400000569236,0.06481481481481477,1484.0
cancer,0.6250551925273972,kNN,0.0003541999994922662,0.006190500000229804,0.07407407407407407,0
cancer,0.6250551925273972,Logistic Regression,0.007797799999934796,0.00012859999969805358,0.04629629629629628,0
cancer,0.6250551925273972,Neural Network,0.4250471000004836,0.00031570000010106014,0.05555555555555558,75266.0
cancer,0.6551285568595507,QDA,0.0009191999997710809,0.00019150000025547342,0.01851851851851849,1860.0
cancer,0.6551285568595507,LDA,0.0014535999998770421,0.00016219999997701962,0.03703703703703709,960.0
cancer,0.6551285568595507,Decicision Tree,0.0030237999999371823,0.00014399999963643495,0.09259259259259256,34.0
cancer,0.6551285568595507,Random Forrest,0.11133859999972628,0.005200399999921501,0.02777777777777779,5192.0
cancer,0.6551285568595507,SVM,0.0017053999999916414,0.000156799999786017,0.01851851851851849,60.0
cancer,0.6551285568595507,AdaBoost,0.23894100000052276,0.01177689999985887,0.02777777777777779,1496.0
cancer,0.6551285568595507,kNN,0.00045559999944089213,0.006347900000037043,0.03703703703703709,0
cancer,0.6551285568595507,Logistic Regression,0.008239599999797065,0.00014850000025035115,0.02777777777777779,0
cancer,0.6551285568595507,Neural Network,0.4599742000000333,0.00032889999965846073,0.01851851851851849,75266.0
cancer,0.6866488450043,QDA,0.0011772999996537692,0.00022009999975125538,0.05555555555555558,1860.0
cancer,0.6866488450043,LDA,0.015177199999925506,0.00014419999934034422,0.06481481481481477,960.0
cancer,0.6866488450043,Decicision Tree,0.00300989999959711,0.0001441000003978843,0.09259259259259256,34.0
cancer,0.6866488450043,Random Forrest,0.11956210000062129,0.004174499999862746,0.07407407407407407,4980.0
cancer,0.6866488450043,SVM,0.0020750999992742436,0.00013100000069243833,0.05555555555555558,60.0
cancer,0.6866488450043,AdaBoost,0.24242039999990084,0.011846200000036333,0.06481481481481477,1484.0
cancer,0.6866488450043,kNN,0.0004994000000806409,0.0064456000000063796,0.04629629629629628,0
cancer,0.6866488450043,Logistic Regression,0.025553699999363744,0.00021850000030099181,0.06481481481481477,0
cancer,0.6866488450043,Neural Network,0.49170719999983703,0.0003341000001455541,0.06481481481481477,75266.0
cancer,0.7196856730011519,QDA,0.0009366999993289937,0.00019320000046718633,0.05555555555555558,1860.0
cancer,0.7196856730011519,LDA,0.03409079999983078,0.0002195999995819875,0.07407407407407407,960.0
cancer,0.7196856730011519,Decicision Tree,0.003208699999959208,0.00015070000063133193,0.07407407407407407,38.0
cancer,0.7196856730011519,Random Forrest,0.1300307999999859,0.005673100000421982,0.04629629629629628,5612.0
cancer,0.7196856730011519,SVM,0.001960700000381621,0.00015499999972234946,0.02777777777777779,60.0
cancer,0.7196856730011519,AdaBoost,0.25239630000032776,0.012019099999633909,0.0092592592592593,1484.0
cancer,0.7196856730011519,kNN,0.0003434999998717103,0.00633170000037353,0.03703703703703709,0
cancer,0.7196856730011519,Logistic Regression,0.021734200000537385,0.00016210000012506498,0.02777777777777779,0
cancer,0.7196856730011519,Neural Network,0.5030952999995861,0.0003065999999307678,0.0,75266.0
cancer,0.7543120063354617,QDA,0.0009440999992875732,0.00019600000086938962,0.03703703703703709,1860.0
cancer,0.7543120063354617,LDA,0.029339099999560858,0.00020420000055310084,0.05555555555555558,960.0
cancer,0.7543120063354617,Decicision Tree,0.0038361000006261747,0.00016689999938535038,0.05555555555555558,34.0
cancer,0.7543120063354617,Random Forrest,0.12045669999952224,0.004382099999929778,0.03703703703703709,5904.0
cancer,0.7543120063354617,SVM,0.001880600000731647,0.00021089999972900841,0.04629629629629628,60.0
cancer,0.7543120063354617,AdaBoost,0.260653899999852,0.011917499999981374,0.02777777777777779,1492.0
cancer,0.7543120063354617,kNN,0.00044359999992593657,0.0063902000001689885,0.08333333333333337,0
cancer,0.7543120063354617,Logistic Regression,0.02157549999992625,0.00015579999944748124,0.04629629629629628,0
cancer,0.7543120063354617,Neural Network,0.5338430000001608,0.00031849999959376873,0.04629629629629628,75266.0
cancer,0.7906043210907697,QDA,0.0009546000001137145,0.00019320000046718633,0.06481481481481477,1860.0
cancer,0.7906043210907697,LDA,0.015302599999813538,0.0001519999996162369,0.02777777777777779,960.0
cancer,0.7906043210907697,Decicision Tree,0.0037728999996033963,0.00014819999978499254,0.08333333333333337,38.0
cancer,0.7906043210907697,Random Forrest,0.12374859999999899,0.005535500000405591,0.02777777777777779,5888.0
cancer,0.7906043210907697,SVM,0.0026051999993796926,0.00015310000071622198,0.04629629629629628,60.0
cancer,0.7906043210907697,AdaBoost,0.2658151000005091,0.01234779999958846,0.02777777777777779,1492.0
cancer,0.7906043210907697,kNN,0.00036019999970449135,0.00661110000055487,0.04629629629629628,0
cancer,0.7906043210907697,Logistic Regression,0.023700499999904423,0.00019609999981184956,0.04629629629629628,0
cancer,0.7906043210907697,Neural Network,0.5574192000003677,0.00031179999950836645,0.07407407407407407,75266.0
cancer,0.8286427728546842,QDA,0.0009357999997519073,0.0001934000001710956,0.02777777777777779,1860.0
cancer,0.8286427728546842,LDA,0.0031543000004603527,0.0001421999995727674,0.01851851851851849,960.0
cancer,0.8286427728546842,Decicision Tree,0.0035347000002730056,0.00015359999997599516,0.06481481481481477,38.0
cancer,0.8286427728546842,Random Forrest,0.1267483000001448,0.00424380000004021,0.03703703703703709,6456.0
cancer,0.8286427728546842,SVM,0.002124099999491591,0.00019860000065818895,0.01851851851851849,60.0
cancer,0.8286427728546842,AdaBoost,0.27490209999996296,0.011901000000761996,0.0,1492.0
cancer,0.8286427728546842,kNN,0.00038949999998294516,0.006082400000195776,0.04629629629629628,0
cancer,0.8286427728546842,Logistic Regression,0.02305250000063097,0.00017889999980980065,0.03703703703703709,0
cancer,0.8286427728546842,Neural Network,0.5843729000007443,0.0003751999993255595,0.05555555555555558,75266.0
cancer,0.8685113737513525,QDA,0.0009673000004113419,0.00019249999968451448,0.06481481481481477,1860.0
cancer,0.8685113737513525,LDA,0.0019221000002289657,0.00016760000016802223,0.04629629629629628,960.0
cancer,0.8685113737513525,Decicision Tree,0.004409000000123342,0.000210000000151922,0.07407407407407407,54.0
cancer,0.8685113737513525,Random Forrest,0.11718279999968217,0.004327000000557746,0.07407407407407407,5720.0
cancer,0.8685113737513525,SVM,0.0018149999996239785,0.00013380000018514693,0.08333333333333337,60.0
cancer,0.8685113737513525,AdaBoost,0.28461130000050616,0.011704900000040652,0.03703703703703709,1484.0
cancer,0.8685113737513525,kNN,0.0004565999997794279,0.006358800000271003,0.07407407407407407,0
cancer,0.8685113737513525,Logistic Regression,0.022363400000358524,0.0001747999995131977,0.08333333333333337,0
cancer,0.8685113737513525,Neural Network,0.6028510000005554,0.00031739999940327834,0.03703703703703709,75266.0
cancer,0.9102981779915218,QDA,0.0009638999999879161,0.0001931000006152317,0.03703703703703709,1860.0
cancer,0.9102981779915218,LDA,0.02687320000040927,0.0002082999999402091,0.04629629629629628,960.0
cancer,0.9102981779915218,Decicision Tree,0.003956399999879068,0.00014840000039839651,0.08333333333333337,46.0
cancer,0.9102981779915218,Random Forrest,0.12515970000004017,0.004527500000222062,0.02777777777777779,6148.0
cancer,0.9102981779915218,SVM,0.0030870999999024207,0.00015859999984968454,0.02777777777777779,60.0
cancer,0.9102981779915218,AdaBoost,0.2948041999998168,0.01178780000009283,0.02777777777777779,1500.0
cancer,0.9102981779915218,kNN,0.000473000000056345,0.006471400000009453,0.06481481481481477,0
cancer,0.9102981779915218,Logistic Regression,0.021850399999493675,0.0001613000003999332,0.03703703703703709,0
cancer,0.9102981779915218,Neural Network,0.6272513000003528,0.0003791999997702078,0.01851851851851849,75266.0
cancer,0.9540954763499939,QDA,0.0011962999997194856,0.0002268999996886123,0.06481481481481477,1860.0
cancer,0.9540954763499939,LDA,0.03531490000023041,0.0001818999999159132,0.03703703703703709,960.0
cancer,0.9540954763499939,Decicision Tree,0.0043426000002000364,0.00015889999940554844,0.06481481481481477,42.0
cancer,0.9540954763499939,Random Forrest,0.14048469999943336,0.00450130000081117,0.03703703703703709,6816.0
cancer,0.9540954763499939,SVM,0.002286199999616656,0.000158200000441866,0.04629629629629628,60.0
cancer,0.9540954763499939,AdaBoost,0.29924080000000686,0.011930100000427046,0.01851851851851849,1500.0
cancer,0.9540954763499939,kNN,0.00037989999964338494,0.006256499999835796,0.07407407407407407,0
cancer,0.9540954763499939,Logistic Regression,0.022207799999705458,0.00017560000014782418,0.08333333333333337,0
cancer,0.9540954763499939,Neural Network,0.6788945000007516,0.00037229999998089625,0.06481481481481477,75266.0
cancer,1.0,QDA,0.0011179000002812245,0.00023379999947792385,0.03703703703703709,1860.0
cancer,1.0,LDA,0.0017244000000573578,0.00012939999942318536,0.04629629629629628,960.0
cancer,1.0,Decicision Tree,0.0045393000000331085,0.00014449999980570283,0.10185185185185186,50.0
cancer,1.0,Random Forrest,0.14003959999990911,0.0057589999996707775,0.07407407407407407,6488.0
cancer,1.0,SVM,0.0023977999999260646,0.00015729999995528487,0.05555555555555558,60.0
cancer,1.0,AdaBoost,0.3136947000002692,0.011660000000119908,0.04629629629629628,1496.0
cancer,1.0,kNN,0.000461199999335804,0.006184500000017579,0.06481481481481477,0
cancer,1.0,Logistic Regression,0.022732600000381353,0.00017549999938637484,0.04629629629629628,0
cancer,1.0,Neural Network,0.6818327000000863,0.00037789999987580813,0.05555555555555558,75266.0
